IDX   LABEL PC UI CLKT  CS0   CS1   CA WCKT  RDQST DMI0  DMI1  DATAe DATAo 
00011A    PWRSKIP    64  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011A    PWRSKIP    64  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011A    PWRSKIP    64  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011A    PWRSKIP    64  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011A    PWRSKIP    64 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011A    PWRSKIP    64 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011A    PWRSKIP    64 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011A    PWRSKIP    64 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011A    PWRSKIP    64 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011A    PWRSKIP    64 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011B    PWRSKIP    64 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011C    PWRSKIP    64 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011D    PWRSKIP    64 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011E    PWRSKIP    64 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00011F    PWRSKIP    64 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000120    PWRSKIP    64 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000121    PWRSKIP    64 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000122          -    65 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66  0 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66  1 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66  2 1 0 0 1000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66  3 1 0 0 1000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66  4 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66  5 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000123          -    66 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000124          -    67 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000125          -    68 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000126    TUNLOCK   229 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000127     PHASE1   179 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000128     TMRSC0   189 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190  0 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190  1 0 1 0 0001101_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190  2 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190  3 1 1 0 1001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190  4 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190  5 0 1 0 0001000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190  6 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190  7 1 1 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
000129          -   190 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191  7 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191  8 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191  9 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191 10 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191 11 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191 12 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191 13 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191 14 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012A          -   191 15 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012B          -   180  0 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012B          -   180  1 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012B          -   180  2 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012B          -   180  3 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012B          -   180  4 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012B          -   180  5 0 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
00012B          -   180  6 1 0 0 0000000_ 00_ 00_ 00_ 00_ 0x0000 0x0000
