""
DO=1  FU=R  HB= 2 CB=N  NB=   0 DU=  9  SG= 18B8CB004040B3CE HTEMP=  -44.00 MV=  67.71     65.96    8.000    0.080    0.080    0.120    0.120    0.320    0.280    0.520    0.520    0.680    0.160    0.520    0.160   37.480    1.520    1.560    0.160    0.160                      36.880    0.440    0.440   12.080    7.880    0.600    0.600   12.320    8.120  327.600    0.680  264.400    0.680  121.600   15.920   16.240    0.680    0.680                       0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040  152.000    0.033    0.040    0.034    0.040    0.040    0.040    0.040    0.040                      NRT     0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 FPN 00000000 00000000  FPE  ZQ  0  0  0  0  0  0  0  0  0 IDT     0 TRV   -12.8   240.9  1342.8  1545.2   302.0   533.3  IBIS   640    640    640    640    660    640    660    640   1400   1420   1420   1440   1400   1420   1420   1420  -7780          5240                                    
DO=2  FU=R  HB= 2 CB=N  NB=   0 DU=  9  SG= 18B0CB004040B3CE HTEMP=  -39.00 MV=  67.71     65.96    8.000    0.080    0.080    0.120    0.120    0.320    0.280    0.520    0.520    0.680    0.160    0.520    0.160   37.480    1.520    1.560    0.160    0.160                      36.880    0.440    0.440   12.080    7.880    0.600    0.600   12.320    8.120  327.600    0.680  264.400    0.680  121.600   15.920   16.240    0.680    0.680                       0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040  152.000    0.033    0.040    0.034    0.040    0.040    0.040    0.040    0.040                      NRT     0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 FPN 00000000 00000000  FPE  ZQ  0  0  0  0  0  0  0  0  0 IDT     0 TRV    -6.4   260.2  1342.8  1525.9   311.6   533.3  IBIS   660    680    660    660    640    680    680    680   1440   1400   1380   1380   1420   1380   1380   1400  -8100          5400                                    
DO=1  FU=R  HB= 6 CB=N  NB=3007 DU= 10  SG= 1900B02010A1A3CE HTEMP=  -41.00 MV=  71.21     66.83    8.040    0.080    0.080    0.120    0.120    0.280    0.280    0.520    0.520    0.680    0.160    0.480    0.160   37.760    1.520    1.560    0.160    0.160                      36.200    0.880    0.880   12.080    7.960    1.040    1.040   12.360    8.200  324.000    1.080  260.000    1.080  116.800   15.760   16.080    1.080    1.080                       0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040  146.400    0.033    0.040    0.034    0.040    0.040    0.040    0.040    0.040                      NRT  3007 3007 3079 3079 3204 3204    0    0    0    0    0    0    0    0    0    0    0    0    0    0 FPN FFFF0000 FFFF0000  FPE  ZQ  0  0  0  0  0  0  0  0  0 IDT     0 TRV   -12.8   240.9  1410.2  1574.1   321.2   542.9  IBIS   660    640    660    660    680    680    680    660   1460   1460   1480   1480   1460   1440   1500   1500  -7820          5300                                    
DO=2  FU=R  HB= 6 CB=N  NB=   0 DU= 10  SG= 18F8B02010A1A3CE HTEMP=  -39.00 MV=  70.33     64.71    8.040    0.080    0.080    0.120    0.120    0.280    0.280    0.520    0.520    0.680    0.160    0.480    0.160   37.760    1.520    1.560    0.160    0.160                      36.200    0.880    0.880   12.080    7.960    1.040    1.040   12.360    8.200  324.000    1.080  260.000    1.080  116.800   15.760   16.080    1.080    1.080                       0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040  146.400    0.033    0.040    0.034    0.040    0.040    0.040    0.040    0.040                      NRT  3007 3079 3079    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 FPN FFFF0000 FFFF0000  FPE  ZQ  0  0  0  0  0  0  0  0  0 IDT     0 TRV    -6.4   257.0  1419.9  1574.1   302.0   523.6  IBIS   660    680    660    660    660    680    680    660   1420   1440   1440   1460   1440   1460   1460   1500  -8120          5400                                    
DO=1  FU=R  HB= 6 CB=N  NB=   0 DU= 11  SG= 187CA1803080B3CE HTEMP=  -42.00 MV=  67.71     65.96    7.880    0.080    0.080    0.120    0.120    0.280    0.280    0.480    0.480    0.680    0.160    0.480    0.160   37.040    1.480    1.520    0.160    0.160                      36.040    0.240    0.240   11.720    7.600    0.400    0.400   11.960    7.840  321.600    0.480  262.000    0.480  118.400   15.480   15.800    0.480    0.480                       0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040  140.000    0.032    0.040    0.034    0.040    0.040    0.040    0.040    0.040                      NRT     0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 FPN 00000000 00000000  FPE  ZQ  0  0  0  0  0  0  0  0  0 IDT     0 TRV   -22.5   237.7  1323.5  1516.2   302.0   533.3  IBIS     0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0             0                                    
DO=2  FU=R  HB= 6 CB=N  NB=3007 DU= 11  SG= 1880A5803080B3CE HTEMP=  -44.00 MV=  67.71     63.83    7.880    0.080    0.080    0.120    0.120    0.280    0.280    0.480    0.480    0.680    0.160    0.480    0.160   37.040    1.480    1.520    0.160    0.160                      36.040    0.240    0.240   11.720    7.600    0.400    0.400   11.960    7.840  321.600    0.480  262.000    0.480  118.400   15.480   15.800    0.480    0.480                       0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040  140.000    0.032    0.040    0.034    0.040    0.040    0.040    0.040    0.040                      NRT  3007 3007 3079 3079    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 FPN FFFF0000 FFFF0000  FPE  ZQ  0  0  0  0  0  0  0  0  0 IDT     0 TRV   -22.5   253.8  1323.5  1516.2   292.3   514.0  IBIS     0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0             0                                    
DO=1  FU=R  HB= 2 CB=N  NB=   0 DU= 12  SG= 196071803080B3CE HTEMP=  -39.00 MV=  68.21     66.08    7.880    0.080    0.080    0.120    0.120    0.280    0.280    0.480    0.480    0.680    0.160    0.480    0.160   36.960    1.480    1.520    0.160    0.160                      35.880    0.240    0.200   11.560    7.440    0.360    0.360   11.800    7.680  321.200    0.440  260.000    0.440  118.400   15.320   15.640    0.440    0.440                       0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040  152.000    0.032    0.040    0.033    0.040    0.040    0.040    0.040    0.040                      NRT     0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 FPN 00000000 00000000  FPE  ZQ  0  0  0  0  0  0  0  0  0 IDT     0 TRV   -12.8   234.5  1371.7  1564.4   321.2   542.9  IBIS     0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0             0                                    
DO=2  FU=R  HB= 2 CB=N  NB=   0 DU= 12  SG= 195871803080B3CE HTEMP=  -40.00 MV=  69.96     68.21    7.880    0.080    0.080    0.120    0.120    0.280    0.280    0.480    0.480    0.680    0.160    0.480    0.160   36.960    1.480    1.520    0.160    0.160                      35.880    0.240    0.200   11.560    7.440    0.360    0.360   11.800    7.680  321.200    0.440  260.000    0.440  118.400   15.320   15.640    0.440    0.440                       0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040  152.000    0.032    0.040    0.033    0.040    0.040    0.040    0.040    0.040                      NRT     0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 FPN 00000000 00000000  FPE  ZQ  0  0  0  0  0  0  0  0  0 IDT     0 TRV   -25.7   237.7  1371.7  1574.1   282.7   494.7  IBIS     0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0      0             0                                    
DO=1  FU=R  HB= 2 CB=N  NB=   0 DU= 13  SG= 19885C2010A1A3CE HTEMP=  -42.00 MV=  74.21     70.33    8.000    0.080    0.080    0.120    0.120    0.280    0.280    0.520    0.520    0.680    0.160    0.480    0.160   37.720    1.520    1.560    0.160    0.160                      36.240    0.240    0.240   11.640    7.480    0.400    0.400   11.880    7.720  326.800    0.440  262.000    0.440  119.200   15.400   15.720    0.440    0.440                       0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040  138.000    0.032    0.040    0.034    0.040    0.040    0.040    0.040    0.040                      NRT     0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 FPN 00000000 00000000  FPE  ZQ  0  0  0  0  0  0  0  0  0 IDT     0 TRV   -22.5   240.9  1400.6  1603.0   302.0   533.3  IBIS   640    660    660    660    660    680    660    660   1500   1440   1480   1480   1480   1520   1520   1520  -7860          5420                                    
DO=2  FU=R  HB= 2 CB=N  NB=   0 DU= 13  SG= 198C5C2010A1A3CE HTEMP=  -41.00 MV=  74.71     70.83    8.000    0.080    0.080    0.120    0.120    0.280    0.280    0.520    0.520    0.680    0.160    0.480    0.160   37.720    1.520    1.560    0.160    0.160                      36.240    0.240    0.240   11.640    7.480    0.400    0.400   11.880    7.720  326.800    0.440  262.000    0.440  119.200   15.400   15.720    0.440    0.440                       0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040    0.040  138.000    0.032    0.040    0.034    0.040    0.040    0.040    0.040    0.040                      NRT     0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0    0 FPN 00000000 00000000  FPE  ZQ  0  0  0  0  0  0  0  0  0 IDT     0 TRV   -25.7   240.9  1391.0  1603.0   292.3   514.0  IBIS   640    660    640    660    660    680    660    660   1540   1540   1500   1460   1500   1440   1500   1520  -7820          5420                                    
